# ids,rot_voxel,cube_x,cube_y,cube_z
225615,8,4,6,5
351323,8,4,6,5
352466,8,5,7,5
831640,8,3,7,3
831641,8,3,7,3
831643,8,3,7,3
831650,8,3,7,3
831652,8,3,7,3
831659,8,2,7,3
884163,8,3,7,3
890645,8,3,7,3
967981,8,3,7,3
101836,9,3,6,3
103126,9,3,7,3
143256,9,3,7,3
147919,9,3,7,3
148000,9,3,7,3
173515,9,3,6,3
193418,9,3,6,3
220273,9,3,7,3
220276,9,3,7,3
343222,9,3,3,2
343229,9,3,7,3
377606,9,3,7,3
447333,9,3,7,3
447508,9,3,7,3
447511,9,4,7,3
460163,9,3,6,3
460167,9,3,7,3
460170,9,3,7,3
460171,9,3,7,3
460172,9,3,7,3
460174,9,3,7,3
460175,9,3,7,3
468010,9,3,7,3
481451,9,3,7,3
642618,9,3,6,3
647779,9,3,7,3
787007,9,3,7,3
787008,9,4,6,2
787021,9,3,7,3
831628,9,3,7,3
852806,9,2,6,3
896324,9,3,7,3
962700,9,3,7,3
101837,10,3,7,3
164733,10,3,7,3
164741,10,3,7,3
173072,10,3,7,3
173516,10,3,7,3
173531,10,3,7,3
220186,10,3,7,3
220270,10,3,7,3
220271,10,3,7,3
220277,10,4,7,3
220283,10,3,7,3
220291,10,3,7,3
220292,10,4,6,3
220293,10,3,7,3
220294,10,3,7,3
220304,10,4,7,3
225610,10,3,7,3
225616,10,3,7,3
225617,10,3,7,3
225640,10,3,7,3
238405,10,3,7,3
238428,10,3,7,3
287964,10,3,7,3
307772,10,3,7,3
343244,10,3,7,3
377557,10,3,7,3
414980,10,3,7,3
414999,10,3,7,3
447501,10,3,7,3
447503,10,3,7,3
447512,10,3,7,3
479642,10,3,7,3
479671,10,3,7,3
517178,10,3,7,3
523828,10,3,7,3
523840,10,3,7,3
523847,10,4,6,3
530680,10,3,7,3
541473,10,3,7,3
541488,10,3,7,3
541509,10,3,7,3
560298,10,3,7,3
560366,10,3,7,3
560376,10,3,7,3
560405,10,3,7,3
586828,10,3,7,3
737772,10,4,7,3
737871,10,3,7,3
799766,10,3,7,3
835636,10,3,7,3
865053,10,2,6,4
958314,10,3,7,3
958321,10,2,7,3
101838,11,4,6,4
101844,11,3,7,4
103035,11,4,7,3
103036,11,4,7,3
103108,11,4,5,2
103147,11,4,7,3
108854,11,4,7,3
123487,11,4,7,3
123524,11,4,7,3
125797,11,4,6,2
125804,11,4,5,3
125819,11,4,6,3
125895,11,4,7,3
130068,11,4,7,3
130071,11,4,7,3
130077,11,4,6,3
143062,11,4,7,3
146945,11,4,6,3
147610,11,4,7,3
147622,11,4,7,3
147625,11,4,7,3
147655,11,3,4,3
147721,11,3,7,3
147839,11,4,7,3
147932,11,3,7,3
147934,11,3,7,3
147964,11,3,6,3
148005,11,4,7,3
148030,11,4,7,3
173067,11,3,6,3
173074,11,4,5,3
173493,11,4,6,3
173533,11,4,4,4
177723,11,3,7,3
177738,11,3,7,3
182881,11,3,7,3
192223,11,4,7,3
199249,11,3,7,3
199294,11,3,7,3
202598,11,4,7,2
202616,11,4,6,3
202623,11,4,4,3
203246,11,4,7,3
203262,11,3,4,4
203294,11,4,7,3
203296,11,4,7,3
203299,11,4,6,3
203303,11,4,6,3
203323,11,4,7,3
203325,11,3,7,2
203340,11,4,7,3
203376,11,4,7,3
203386,11,4,4,2
203392,11,4,5,3
203424,11,4,5,2
203436,11,4,5,3
203438,11,4,5,3
203440,11,4,5,2
203454,11,5,5,2
203458,11,4,5,2
203474,11,4,5,3
203495,11,4,5,2
203547,11,4,5,3
203548,11,4,5,3
203556,11,4,5,2
220120,11,4,5,3
220177,11,4,5,3
220181,11,4,5,3
225590,11,4,6,3
225630,11,4,6,2
249537,11,4,5,2
260325,11,4,5,3
268847,11,4,6,3
268848,11,3,6,3
268955,11,3,6,4
268968,11,4,6,2
272170,11,2,7,3
272175,11,3,6,3
287945,11,2,6,4
307916,11,2,6,4
339109,11,3,6,3
339370,11,2,6,4
343279,11,3,6,2
344080,11,3,6,3
345311,11,3,6,3
345318,11,2,6,3
348130,11,3,6,3
348141,11,3,6,3
348148,11,3,6,2
348150,11,2,6,3
348151,11,3,6,2
348152,11,3,6,3
348154,11,3,6,3
348155,11,3,6,2
348162,11,2,7,4
351216,11,3,6,3
356842,11,4,7,2
377591,11,3,6,4
377596,11,4,6,3
377602,11,3,7,3
377610,11,4,6,2
409362,11,3,6,3
409404,11,3,6,2
409413,11,3,6,3
409428,11,3,6,3
409435,11,3,6,3
409437,11,4,6,2
409439,11,4,6,3
409440,11,3,5,2
414960,11,3,6,3
417874,11,4,5,2
446159,11,3,6,2
446188,11,2,6,3
446222,11,3,6,2
446230,11,3,6,3
446261,11,3,6,2
447247,11,4,6,2
447365,11,3,6,2
467962,11,3,6,2
467990,11,3,6,2
468019,11,4,6,2
468048,11,4,5,2
481181,11,3,5,2
481186,11,4,6,2
481379,11,3,6,2
506378,11,4,6,2
506388,11,4,6,2
506394,11,3,6,2
530703,11,4,6,1
530706,11,3,6,2
556966,11,4,6,2
556968,11,4,6,3
556972,11,4,6,3
556973,11,4,6,2
556982,11,3,6,2
556986,11,4,6,3
556991,11,4,6,2
556996,11,3,6,2
557009,11,3,6,2
557954,11,3,6,2
558025,11,3,6,3
558029,11,4,6,2
573544,11,4,6,2
573714,11,3,6,2
586587,11,3,6,2
586589,11,4,6,2
586738,11,3,6,3
586742,11,3,6,2
609577,11,3,6,3
609623,11,3,6,3
609624,11,4,6,2
609628,11,3,6,3
609651,11,2,6,3
609653,11,3,6,2
609661,11,3,6,3
609668,11,4,7,2
615060,11,3,6,3
615066,11,3,7,2
615089,11,3,6,3
624801,11,3,6,2
624832,11,3,6,3
624834,11,4,6,2
624843,11,3,6,3
624845,11,4,6,2
624846,11,2,6,3
624852,11,3,6,2
655279,11,3,6,2
655284,11,3,6,3
655287,11,3,6,2
655290,11,2,6,3
655297,11,3,6,2
688428,11,3,6,3
688431,11,4,6,2
692275,11,3,6,3
692305,11,3,7,2
699705,11,3,6,3
699707,11,4,6,2
699720,11,3,6,4
699722,11,3,6,3
699723,11,3,6,2
699729,11,4,6,1
699732,11,3,6,3
699736,11,3,6,2
699803,11,3,6,3
699880,11,4,6,2
699901,11,3,6,3
699912,11,4,7,2
699913,11,4,6,3
699915,11,2,4,5
699916,11,2,6,5
699917,11,2,6,5
699922,11,3,6,6
699924,11,3,4,5
699927,11,2,6,5
709436,11,3,6,6
709697,11,6,5,3
709703,11,6,5,2
709723,11,6,5,2
717975,11,6,5,3
717976,11,6,5,2
717982,11,6,5,3
717993,11,6,5,3
724143,11,6,5,2
740457,11,6,5,2
740501,11,6,5,3
749033,11,6,5,3
749042,11,6,5,3
757278,11,6,5,3
787038,11,6,5,3
794726,11,6,5,3
794729,11,6,5,3
794827,11,6,5,3
794836,11,6,5,3
801002,11,6,5,3
801014,11,6,5,3
822972,11,6,5,2
822979,11,6,5,2
822986,11,6,5,3
835672,11,6,5,3
835707,11,6,5,3
835709,11,6,5,2
851047,11,6,5,3
852851,11,6,5,3
865056,11,6,5,3
880954,11,6,5,3
880956,11,6,5,3
880958,11,6,5,3
892067,11,6,5,2
892091,11,4,5,5
897018,11,4,5,5
899916,11,4,5,5
899921,11,4,0,1
914806,11,4,0,2
924334,11,4,0,2
927478,11,3,0,2
927488,11,3,0,1
928570,11,4,1,2
967884,11,3,2,2
967908,11,4,0,1
977535,11,4,0,2
977552,11,4,2,2
977641,11,3,0,2
980866,11,4,1,2
983544,11,4,0,1
983561,11,3,1,2
983632,11,4,0,1
983641,11,3,1,2
983683,11,4,1,1
101843,12,3,0,2
125850,12,3,0,2
126024,12,4,1,2
143215,12,4,1,2
173187,12,3,1,2
173200,12,4,0,1
173285,12,4,2,1
173423,12,4,0,1
173496,12,4,1,2
173500,12,3,0,2
199270,12,3,0,1
203288,12,4,1,2
220144,12,4,1,2
220167,12,4,2,2
220179,12,3,0,2
225490,12,4,0,2
227700,12,3,1,2
240048,12,3,0,2
264517,12,4,1,2
264526,12,4,1,2
264532,12,3,0,2
264541,12,4,0,1
264550,12,4,1,1
264553,12,4,0,1
268884,12,4,1,2
272143,12,3,1,2
272145,12,3,2,2
307704,12,3,2,2
307859,12,3,1,2
307901,12,3,0,2
307905,12,3,1,1
307968,12,3,0,1
308001,12,3,0,2
308007,12,3,0,1
312860,12,3,1,2
319641,12,3,0,1
319644,12,3,1,2
319646,12,3,1,2
319648,12,3,2,2
319763,12,3,2,2
319841,12,3,2,2
319853,12,3,2,2
319855,12,3,2,2
328085,12,3,2,2
328100,12,3,1,2
328129,12,3,2,2
339352,12,3,2,2
343421,12,3,2,2
367313,12,3,1,2
447402,12,3,2,2
447403,12,3,2,2
447405,12,3,2,2
447406,12,3,1,2
447407,12,4,1,2
447409,12,3,1,2
447413,12,3,1,2
447419,12,3,1,2
447420,12,3,0,2
447423,12,3,2,2
447426,12,3,1,2
447428,12,3,1,2
447429,12,3,1,2
447432,12,3,1,2
523831,12,4,0,2
530637,12,3,1,2
533689,12,3,1,2
560283,12,3,1,2
560307,12,3,1,2
573540,12,3,2,2
573549,12,3,2,2
573646,12,3,1,2
573662,12,3,1,2
573734,12,4,1,2
586803,12,3,2,2
699868,12,3,1,2
737635,12,4,0,1
823006,12,3,1,1
823007,12,3,2,2
896179,12,3,0,1
962737,12,4,1,1
968042,12,4,2,1
983672,12,4,1,1
101848,13,4,0,1
108841,13,4,1,1
108858,13,3,0,1
173398,13,4,0,1
173420,13,4,0,1
173525,13,3,1,2
220165,13,4,1,2
225612,13,4,0,1
238436,13,4,0,1
272210,13,3,4,2
272257,13,3,5,2
307735,13,3,5,3
307879,13,3,5,3
319776,13,4,4,2
339385,13,3,5,2
343480,13,3,5,2
352453,13,3,5,2
377583,13,3,5,2
377604,13,4,5,3
541471,13,4,5,2
573576,13,3,5,2
688522,13,3,5,2
737634,13,3,5,2
892073,13,3,5,3
899939,13,3,5,3
983638,13,4,5,2
983645,13,3,5,2
101849,14,3,5,2
101851,14,3,5,3
103038,14,3,5,3
103041,14,4,5,3
103047,14,3,5,3
103055,14,3,5,2
103057,14,3,5,2
103058,14,3,5,3
103061,14,3,5,2
141558,14,3,5,2
220169,14,4,5,2
225614,14,3,5,2
225632,14,3,5,3
241763,14,3,5,3
241764,14,4,5,2
241775,14,3,5,2
241781,14,3,5,2
241788,14,4,5,2
241792,14,4,5,3
241794,14,4,5,3
307660,14,4,5,2
307997,14,3,5,3
467939,14,3,5,2
467943,14,4,5,3
467946,14,3,5,2
467966,14,3,5,2
467970,14,3,5,2
699849,14,3,5,2
699956,14,3,5,3
699974,14,3,5,2
699982,14,4,5,2
717981,14,4,5,2
794685,14,3,5,2
794686,14,3,5,2
794752,14,3,5,2
794759,14,3,5,3
794781,14,3,5,3
794837,14,3,5,3
794839,14,3,5,2
794842,14,4,5,2
794845,14,3,5,2
794849,14,3,5,3
794850,14,3,5,3
794853,14,3,5,2
794861,14,3,5,2
794862,14,4,5,2
794866,14,3,5,2
794873,14,3,5,2
794874,14,3,5,3
794875,14,3,5,3
794878,14,3,5,2
794879,14,4,5,2
794931,14,3,5,2
794935,14,3,5,2
794936,14,3,5,2
831631,14,4,5,2
852913,14,3,5,2
101852,15,4,5,2
103063,15,3,5,2
103066,15,3,5,2
103075,15,3,5,2
103077,15,3,4,2
103079,15,3,5,2
123541,15,3,5,2
147638,15,3,5,2
147797,15,3,5,2
147985,15,3,5,3
148010,15,3,5,3
148024,15,3,5,2
202582,15,3,5,2
268957,15,4,5,2
313055,15,4,5,2
313056,15,3,5,2
409322,15,2,5,2
409429,15,4,5,2
409433,15,3,5,2
409438,15,4,5,2
624886,15,3,5,2
699960,15,2,5,1
699977,15,3,5,2
699985,15,3,5,2
787025,15,4,5,3
787055,15,3,5,2
831623,15,3,5,2
831649,15,3,5,3
852781,15,3,5,3
101855,16,4,5,3
102894,16,3,5,2
103196,16,3,4,2
123520,16,4,5,3
125835,16,4,5,3
125914,16,3,5,2
125933,16,3,5,2
132447,16,4,1,1
132449,16,4,5,3
143017,16,3,5,3
147868,16,3,5,3
147870,16,2,4,2
147943,16,2,4,3
165312,16,4,5,3
165367,16,3,5,3
165393,16,3,5,2
165742,16,3,5,2
165975,16,3,5,3
173114,16,4,5,2
173130,16,3,5,2
177791,16,3,5,3
181700,16,3,4,2
182897,16,3,4,3
186002,16,4,5,3
186148,16,3,5,2
186189,16,3,5,2
186203,16,2,5,2
190048,16,3,5,3
193381,16,3,5,2
193382,16,3,5,2
193429,16,3,5,2
193525,16,4,5,3
202678,16,4,5,2
202680,16,4,5,2
202683,16,4,5,2
202689,16,3,5,2
202699,16,3,5,2
202706,16,3,5,3
202717,16,3,5,2
203220,16,2,5,3
203324,16,2,5,2
203326,16,2,5,2
203328,16,3,4,2
203439,16,3,4,2
203461,16,3,4,2
203463,16,3,3,2
203467,16,3,3,2
203475,16,3,3,2
203476,16,3,3,2
206478,16,3,4,3
212099,16,3,5,2
212103,16,2,5,2
220222,16,3,5,1
227680,16,2,5,2
228834,16,3,4,2
228835,16,3,5,2
228837,16,3,5,3
228908,16,3,5,2
229475,16,2,5,1
229499,16,2,5,2
238745,16,2,2,2
240102,16,3,5,2
245003,16,3,5,2
245036,16,3,5,2
267785,16,2,5,2
282063,16,3,5,2
282066,16,4,4,2
282070,16,4,5,2
282084,16,3,5,2
282085,16,3,5,2
287968,16,3,5,2
300915,16,2,5,2
306994,16,3,4,2
306996,16,3,5,3
306998,16,4,5,2
308012,16,3,5,2
308057,16,3,5,2
312868,16,3,5,2
319907,16,2,5,2
319908,16,3,4,2
328036,16,3,5,2
333418,16,3,5,2
343316,16,3,5,2
343407,16,3,5,2
343416,16,2,5,2
345331,16,3,5,3
350843,16,4,5,2
351268,16,4,7,3
351311,16,3,7,3
355088,16,3,7,3
356808,16,2,7,3
367321,16,3,6,4
376566,16,4,7,3
376665,16,3,7,3
376670,16,3,7,4
376676,16,4,6,4
376681,16,4,6,4
377130,16,4,6,3
377584,16,3,6,4
378597,16,4,6,3
378607,16,4,6,2
383666,16,4,6,4
383669,16,4,6,3
391231,16,4,6,3
394681,16,4,7,3
401752,16,4,7,4
401810,16,3,6,4
401811,16,5,6,3
401814,16,5,7,3
401817,16,4,7,4
401830,16,3,5,4
409353,16,4,6,3
409368,16,4,7,4
409387,16,4,7,3
409391,16,4,7,4
412034,16,3,6,4
414962,16,3,6,4
415696,16,3,6,4
415702,16,4,6,3
415705,16,4,6,3
415707,16,3,7,4
415712,16,4,7,4
415713,16,3,6,4
415716,16,3,7,4
415719,16,4,6,4
415724,16,4,7,4
415744,16,4,7,3
422114,16,4,7,3
422133,16,4,6,4
441425,16,4,6,3
443189,16,3,6,4
447255,16,3,7,3
447357,16,4,7,3
447358,16,3,7,3
447556,16,3,7,3
451292,16,4,7,3
459444,16,4,6,3
459447,16,4,6,3
459449,16,4,6,3
459465,16,4,6,4
459473,16,4,6,3
467933,16,4,6,4
467993,16,4,6,3
468038,16,3,6,3
468130,16,3,6,3
468150,16,3,6,3
468227,16,3,6,4
468258,16,4,6,3
468259,16,3,6,3
474946,16,3,6,3
475041,16,4,6,3
475338,16,4,3,3
479658,16,4,6,3
481193,16,3,6,3
500760,16,3,6,3
506407,16,4,6,3
506411,16,4,6,4
517162,16,4,6,3
517175,16,4,6,3
517217,16,3,6,3
535536,16,3,6,3
535543,16,4,6,3
535550,16,4,6,4
539170,16,4,6,3
545977,16,3,6,3
552334,16,4,6,3
552339,16,4,6,3
557032,16,4,6,4
557036,16,4,6,4
557982,16,4,6,3
558037,16,4,6,3
558045,16,4,6,3
560301,16,4,6,3
571240,16,4,6,4
571318,16,3,6,3
573749,16,3,6,4
584975,16,3,7,4
585799,16,4,6,2
585805,16,2,6,3
585810,16,2,6,4
585812,16,2,6,3
585814,16,3,6,3
585818,16,3,7,3
585820,16,4,6,3
585822,16,2,6,3
586675,16,3,6,3
586685,16,3,6,4
586686,16,3,7,3
586707,16,3,6,3
586810,16,4,6,3
586899,16,3,7,4
586905,16,3,6,4
586906,16,3,6,3
586913,16,3,6,3
601323,16,3,7,4
601356,16,3,6,3
601364,16,2,6,4
601367,16,3,6,4
601386,16,3,6,3
609339,16,2,5,2
609359,16,2,6,3
615071,16,3,6,4
615093,16,2,7,4
624830,16,3,6,3
624849,16,3,6,4
637329,16,1,6,4
637332,16,3,6,4
637335,16,3,3,3
637339,16,3,6,3
637342,16,3,6,3
637345,16,1,6,4
637437,16,3,7,2
637474,16,3,7,2
637507,16,3,7,2
642597,16,3,7,3
642598,16,3,7,4
642603,16,2,7,3
642605,16,2,7,3
642606,16,4,7,2
642619,16,4,6,4
642627,16,2,6,3
642629,16,3,6,3
642631,16,3,7,2
642633,16,3,6,3
642638,16,3,6,3
642640,16,3,7,2
642642,16,2,6,3
642644,16,2,6,3
642726,16,3,6,3
645140,16,4,6,2
655256,16,4,7,2
655283,16,3,6,2
671700,16,3,6,3
672774,16,4,6,3
672800,16,3,6,3
672832,16,2,6,3
672837,16,3,6,2
672847,16,3,6,3
672882,16,4,6,2
672897,16,3,6,3
686755,16,3,6,3
688424,16,4,6,2
694393,16,4,6,2
694395,16,4,6,2
694401,16,4,6,2
694411,16,3,6,3
694530,16,2,6,3
701505,16,3,6,2
709535,16,3,6,3
709548,16,3,6,3
709556,16,3,6,3
709557,16,2,6,4
709560,16,5,6,3
709564,16,5,6,3
720378,16,3,6,4
720382,16,3,6,3
720395,16,2,6,4
720458,16,3,6,3
720460,16,5,6,3
720470,16,2,6,3
720473,16,3,6,3
720480,16,2,6,3
720482,16,5,6,3
725782,16,4,6,3
725783,16,2,6,3
740477,16,3,6,3
740487,16,5,6,3
740489,16,4,6,2
740497,16,2,6,3
753308,16,4,6,4
754841,16,4,6,3
754852,16,4,6,3
754870,16,4,6,3
831395,16,4,6,2
835564,16,4,6,4
835687,16,2,6,4
838533,16,4,6,3
841236,16,5,6,2
847656,16,4,5,2
847667,16,4,6,3
847681,16,4,5,3
847750,16,3,6,3
847776,16,2,6,3
847777,16,2,6,3
847779,16,4,6,3
847780,16,2,5,3
847782,16,2,6,4
852770,16,5,6,2
856696,16,4,6,3
862407,16,4,5,3
865072,16,3,6,4
865080,16,2,6,4
865091,16,3,6,3
865095,16,3,6,3
865130,16,4,7,2
880971,16,2,7,3
892081,16,2,7,3
892088,16,2,7,3
896226,16,3,7,3
896233,16,3,7,2
896251,16,3,7,2
897034,16,4,7,2
902350,16,2,6,3
921313,16,3,6,3
921388,16,4,6,2
924329,16,4,6,2
924339,16,1,6,3
924349,16,2,6,3
927503,16,3,6,3
936268,16,4,6,3
936274,16,3,6,3
936277,16,5,7,2
936280,16,3,7,3
936281,16,3,6,3
936288,16,2,7,3
936300,16,3,6,4
936302,16,3,7,3
936304,16,3,7,3
936306,16,2,6,3
936308,16,3,7,3
936310,16,3,7,3
936315,16,3,7,3
936316,16,3,7,3
936357,16,4,7,3
936370,16,3,7,2
936371,16,4,6,2
936372,16,3,7,3
940168,16,3,6,3
962691,16,3,7,3
962747,16,3,6,3
962754,16,4,7,2
976427,16,3,7,2
976430,16,3,6,2
976436,16,3,6,4
101856,17,3,6,5
103189,17,3,6,4
103327,17,3,7,4
108856,17,3,6,3
108862,17,3,7,4
108867,17,4,7,4
125931,17,3,6,3
143259,17,3,7,3
158927,17,3,7,3
165836,17,3,6,4
173191,17,3,7,4
173199,17,3,6,3
193372,17,3,7,4
203689,17,3,7,4
220149,17,3,7,4
220151,17,3,7,4
220220,17,3,7,4
228829,17,4,7,4
229490,17,4,6,4
264542,17,3,7,4
264549,17,3,7,3
272171,17,4,7,4
272186,17,3,7,4
272201,17,4,7,4
282047,17,3,7,4
282048,17,3,7,4
282068,17,4,7,4
296181,17,3,7,3
312876,17,2,7,3
312892,17,3,7,3
312999,17,3,7,3
319686,17,3,6,3
319818,17,3,6,3
319906,17,3,6,3
319921,17,3,6,3
328092,17,4,6,3
328116,17,4,6,3
333408,17,3,6,3
343231,17,3,6,3
343313,17,3,5,2
343326,17,4,7,3
343455,17,3,7,3
345317,17,3,7,3
345319,17,3,6,3
345323,17,4,6,3
345330,17,3,7,3
345332,17,4,7,3
345334,17,3,5,3
345336,17,3,7,3
345349,17,4,5,3
345375,17,4,6,3
345381,17,3,5,3
345400,17,4,5,3
345421,17,3,7,3
349435,17,3,7,3
349437,17,3,6,3
349439,17,4,7,3
367815,17,4,5,3
376696,17,3,7,3
376698,17,4,6,3
377564,17,3,6,3
377684,17,3,6,3
377685,17,4,6,3
378601,17,3,6,3
382505,17,4,6,3
394675,17,3,6,4
394693,17,4,6,2
395156,17,3,6,3
401757,17,4,6,3
409292,17,4,6,3
441430,17,4,6,3
447292,17,3,6,3
459640,17,5,6,3
517134,17,3,6,3
530624,17,4,6,3
530625,17,3,5,3
530691,17,4,6,3
532934,17,4,6,3
532940,17,3,6,3
532949,17,4,6,3
533989,17,3,5,3
534383,17,4,5,3
534387,17,3,6,3
545963,17,3,6,3
552330,17,3,5,3
552345,17,4,5,2
560273,17,4,5,3
573613,17,4,5,3
586562,17,4,5,3
586570,17,4,5,3
586640,17,4,5,2
586834,17,3,6,3
586836,17,2,6,4
586841,17,3,6,3
586864,17,3,6,3
586885,17,2,6,4
601254,17,2,6,4
609573,17,4,6,3
615077,17,2,6,4
624782,17,2,6,4
642794,17,3,6,3
688577,17,4,6,3
692247,17,2,6,4
694537,17,2,6,3
701744,17,3,6,4
707788,17,3,6,4
724077,17,2,6,3
724111,17,2,6,4
724121,17,2,6,4
724125,17,2,7,4
724154,17,3,6,3
801334,17,3,6,4
831616,17,2,6,4
831622,17,2,7,4
835658,17,2,6,4
835675,17,3,6,3
838520,17,2,6,3
838534,17,2,6,4
851033,17,2,7,4
856807,17,2,7,3
856868,17,3,6,3
890600,17,2,6,4
902348,17,3,5,2
936160,17,2,4,2
936161,17,3,5,1
936176,17,2,5,2
936177,17,3,5,2
936183,17,3,4,2
936206,17,3,5,2
936219,17,2,4,2
967881,17,2,5,3
967917,17,3,4,3
967929,17,3,5,2
967947,17,3,5,2
967951,17,3,5,2
967963,17,2,5,2
967992,17,4,5,2
967994,17,3,4,2
968002,17,3,5,2
968004,17,3,5,2
968020,17,3,5,2
968035,17,3,5,3
968050,17,3,5,2
968055,17,3,5,2
977586,17,3,5,3
981580,17,3,5,2
983741,17,3,5,2
983773,17,2,5,3
101857,18,3,5,2
101863,18,3,5,2
103187,18,2,5,3
103219,18,3,5,2
108875,18,2,5,2
116809,18,3,5,2
116813,18,3,5,2
116814,18,2,5,3
123523,18,3,5,2
125913,18,2,5,2
125928,18,3,5,2
125939,18,2,5,2
132362,18,2,5,3
132432,18,3,5,2
132455,18,2,5,3
132457,18,3,6,2
143162,18,2,5,2
143445,18,3,5,2
158928,18,2,5,3
165359,18,3,5,2
165941,18,3,5,2
173133,18,2,5,3
173282,18,3,5,2
177693,18,3,5,2
177798,18,3,6,4
181673,18,3,6,3
181696,18,3,6,3
182922,18,3,6,3
185993,18,4,6,3
185994,18,3,6,3
186001,18,4,6,3
186045,18,3,6,3
186052,18,3,6,3
186087,18,3,6,3
186201,18,3,6,3
193363,18,3,6,3
193431,18,4,6,4
193433,18,3,6,4
193453,18,4,6,4
193455,18,3,6,3
193480,18,3,6,4
193498,18,3,6,4
199327,18,3,6,4
202645,18,3,6,3
202690,18,3,6,4
202692,18,3,6,3
202694,18,3,6,4
202715,18,3,6,3
203322,18,3,6,4
203433,18,3,6,3
203437,18,4,6,3
203441,18,4,6,3
203453,18,3,6,4
203473,18,3,6,3
203494,18,4,6,3
203634,18,3,6,3
220121,18,3,6,4
220128,18,3,6,4
220137,18,3,6,4
220147,18,3,6,3
220214,18,3,6,3
220223,18,3,6,3
227674,18,3,6,4
228910,18,3,6,3
228925,18,3,6,3
240051,18,3,6,3
240067,18,3,6,3
240079,18,3,6,3
240088,18,3,6,4
240145,18,4,6,3
244969,18,4,6,3
244976,18,3,6,3
244988,18,3,6,3
267771,18,3,6,3
272262,18,3,6,3
282049,18,3,6,3
282057,18,4,6,3
282058,18,3,6,4
307000,18,3,6,3
307728,18,3,6,4
308014,18,3,6,3
308021,18,3,6,4
319804,18,4,6,3
328069,18,3,6,3
343197,18,3,6,3
343275,18,3,6,3
343321,18,3,6,3
343335,18,3,6,3
343343,18,3,6,3
343412,18,3,6,3
343424,18,4,6,4
343437,18,3,6,3
348106,18,3,6,3
351214,18,4,6,3
351271,18,4,6,3
351312,18,2,6,4
356814,18,3,6,3
377111,18,3,6,3
377543,18,3,6,3
377693,18,4,6,3
378581,18,4,6,3
378676,18,3,6,3
378702,18,3,6,3
383659,18,4,6,3
383684,18,4,3,3
391170,18,3,6,3
391172,18,3,6,3
391173,18,4,6,3
391187,18,3,6,3
391193,18,3,6,3
391196,18,3,6,3
391198,18,4,6,4
391206,18,4,6,4
401755,18,4,6,4
401804,18,3,6,3
409356,18,3,6,3
409386,18,3,6,3
411991,18,3,6,3
414976,18,4,6,4
415679,18,4,6,3
415691,18,4,6,4
415735,18,3,6,3
422108,18,3,6,4
422112,18,3,6,3
422210,18,3,6,3
435601,18,3,6,3
441422,18,4,6,3
441436,18,3,5,3
441437,18,3,6,3
443169,18,3,6,4
443195,18,3,6,3
447353,18,3,6,4
447383,18,4,6,3
447441,18,3,6,4
447551,18,3,6,3
447577,18,4,6,4
459459,18,3,6,4
467941,18,3,6,3
468234,18,3,6,4
475050,18,3,6,3
475287,18,3,6,3
475301,18,3,6,3
479662,18,3,6,3
481242,18,3,6,4
506409,18,3,6,3
534288,18,3,5,3
535533,18,3,6,3
535538,18,3,6,3
552319,18,3,6,3
552349,18,4,5,3
557042,18,3,6,3
560324,18,3,6,3
571299,18,3,6,3
579198,18,3,6,3
579238,18,3,6,3
579266,18,3,6,3
585816,18,3,6,3
586590,18,3,6,3
586591,18,3,6,3
586696,18,3,6,3
586776,18,3,6,3
586802,18,3,6,3
586807,18,3,6,3
586811,18,3,6,4
586889,18,3,6,4
586898,18,3,6,3
586911,18,4,6,4
591713,18,3,6,3
601258,18,3,6,3
601274,18,3,6,3
601275,18,3,6,3
601278,18,4,6,3
601279,18,3,6,3
601284,18,3,6,3
601286,18,3,6,3
601287,18,3,6,3
601289,18,3,6,3
601291,18,3,6,3
601292,18,3,6,3
601294,18,3,6,3
601295,18,4,6,3
601368,18,4,6,3
601369,18,4,6,3
609363,18,3,6,3
624875,18,3,6,3
637328,18,4,6,3
637356,18,4,6,3
637360,18,4,6,3
637365,18,4,6,3
637374,18,4,6,3
637429,18,4,6,3
637535,18,4,6,4
642602,18,4,6,3
642611,18,4,6,3
642621,18,3,6,3
642623,18,4,6,3
642625,18,3,5,3
642650,18,4,6,3
642651,18,4,5,3
642653,18,4,5,3
642696,18,4,6,3
645133,18,3,6,2
645136,18,4,6,3
655275,18,3,6,3
671552,18,3,6,3
671597,18,4,6,3
672877,18,4,6,3
677886,18,4,6,2
686730,18,4,5,3
686769,18,4,5,3
688562,18,3,6,3
688615,18,4,6,3
692252,18,4,6,3
692270,18,4,6,3
694385,18,4,6,3
694391,18,4,6,3
694399,18,3,6,4
694418,18,4,6,4
694426,18,4,6,4
701504,18,3,6,3
701512,18,5,3,5
709536,18,4,5,3
709577,18,4,6,2
720337,18,3,6,4
720375,18,3,6,4
720449,18,3,7,3
720468,18,4,5,3
725753,18,3,6,3
725796,18,3,6,4
740465,18,4,6,4
740467,18,3,6,3
740473,18,4,6,3
740479,18,4,5,3
754859,18,3,6,3
754876,18,4,6,4
754881,18,4,6,3
763057,18,4,6,3
763358,18,3,6,4
763363,18,5,5,5
829699,18,4,6,4
831394,18,3,6,3
831479,18,4,6,4
831503,18,3,6,3
835579,18,4,6,4
835641,18,2,7,4
835667,18,3,6,4
835683,18,3,6,3
