# id,sphere,gamma
143036,610,30
143037,610,33
143038,212,90
143039,826,41
143040,847,47
143041,675,97
143042,610,30
143043,610,33
143044,159,62
143045,178,86
143046,847,42
143047,777,94
143048,675,97
143049,610,32
143050,610,33
143051,843,34
143052,847,42
143053,743,95
143054,675,97
143055,610,31
143056,610,33
143057,843,39
143058,847,40
143059,743,95
143060,709,97
143061,610,31
143062,610,34
143063,843,39
143064,847,43
143065,868,44
143066,868,44
143067,675,97
143068,610,31
143069,610,34
143070,843,37
143071,847,42
143072,847,43
143073,847,43
143074,675,97
143075,610,30
143076,610,33
143077,843,37
143078,826,39
143079,868,47
143080,675,98
143081,450,98
143082,610,30
143084,826,40
143085,709,95
143086,641,97
143087,552,98
143088,416,96
143089,212,89
143090,745,42
143091,620,97
143092,610,29
143093,348,96
143094,843,39
143095,709,95
143096,185,49
143097,382,96
143098,280,94
143099,843,39
143100,777,92
143101,641,97
143102,610,29
143103,280,94
143104,826,40
143105,709,96
143106,552,97
143107,610,27
143108,610,31
143109,225,93
143110,233,35
143111,416,96
143112,610,29
143113,610,30
143114,246,92
143115,811,90
143116,675,98
143117,466,28
143118,610,32
143119,246,93
143120,743,94
143121,641,98
143122,610,28
143123,610,29
143124,610,32
143125,843,36
143126,777,92
143127,518,99
143128,610,30
143129,610,31
143130,811,90
143131,675,97
143132,552,99
143133,348,97
143134,280,95
143135,843,37
143136,811,91
143137,709,96
143138,518,100
143139,348,97
143140,610,30
143141,843,36
143142,847,41
143143,777,93
143144,675,97
143145,607,99
143146,610,29
143147,610,31
143148,843,35
143149,847,41
143150,675,96
143151,214,69
143152,610,28
143153,610,31
143154,843,37
143155,847,41
143156,709,97
143157,466,26
143158,610,27
143159,610,31
143160,843,38
143161,847,44
143162,641,97
143163,518,99
143164,382,95
143165,610,28
143166,293,95
143167,843,34
143168,826,38
143169,777,93
143170,709,96
143171,610,27
143172,610,30
143173,610,33
143174,843,36
143175,743,93
143176,675,96
143177,518,98
143178,610,28
143179,280,94
143180,843,37
143181,847,42
143182,847,45
143183,607,97
143184,610,30
143185,246,92
143186,843,39
143187,233,34
143188,466,29
143189,610,31
143190,843,36
143192,233,31
143193,610,30
143194,610,34
143197,610,30
143198,610,33
143199,610,36
143200,843,38
143201,847,43
143202,743,91
143203,466,29
143204,610,33
143205,843,37
143206,722,87
143207,233,33
143208,610,31
143209,610,33
143210,610,37
143211,843,38
143212,792,39
143213,743,90
143214,466,30
143215,314,95
143216,610,36
143217,843,39
143218,771,40
143220,777,89
143221,233,32
143222,610,30
143223,348,96
143224,246,90
143225,790,85
143226,847,45
143227,466,30
143228,610,36
143229,246,92
143230,610,35
143231,314,95
143232,298,84
143233,539,97
143234,573,98
143235,641,97
143236,847,47
143237,843,38
143238,610,35
143239,610,34
143240,610,29
143241,610,29
143242,484,97
143243,889,53
143244,843,41
143245,610,37
143246,314,93
143248,518,96
143249,868,50
143250,843,40
143251,610,33
143252,610,30
143253,206,52
143254,868,49
143255,826,42
143256,843,39
143258,610,30
143259,484,97
143260,573,97
143261,868,50
143262,843,41
143263,843,37
143264,610,34
143266,466,29
143267,868,49
143268,826,40
143269,610,33
143270,610,28
143271,269,74
143272,178,78
143273,826,43
143274,843,38
143276,610,35
143277,610,31
143278,610,31
143279,466,29
143280,868,48
143281,811,91
143282,641,96
143283,610,29
143284,191,87
143285,847,44
143287,610,30
143288,610,29
143289,610,27
143290,89,37
143291,466,29
143292,610,27
143293,191,90
143294,811,90
143295,607,97
143296,610,28
143297,610,29
143298,811,89
143299,610,28
143300,178,89
143301,675,96
143302,610,29
143303,709,95
143304,811,88
143305,675,96
143306,610,28
143307,610,27
143308,824,87
143309,610,27
143310,610,28
143311,593,29
143312,811,89
143315,845,84
143316,777,93
143317,610,27
143318,610,27
143319,559,31
143320,824,86
143321,610,28
143325,466,27
143326,610,28
143327,648,29
143329,466,27
143331,206,55
143332,518,99
143333,610,28
143334,610,28
143335,191,89
143336,178,87
143337,178,84
143338,743,94
143339,709,95
143340,910,54
143341,610,27
143342,610,27
143343,204,91
143344,212,87
143345,811,91
143346,868,48
143347,518,99
143348,610,28
143349,238,91
143350,178,86
143352,777,94
143353,610,27
143354,204,90
143355,826,40
143356,811,91
143357,709,96
143358,573,98
143359,233,27
143360,225,91
143361,212,87
143362,777,91
143363,868,48
143364,466,28
143365,610,28
143366,225,90
143367,212,87
143368,777,92
143369,178,78
143370,466,29
143371,466,29
143372,238,90
143373,610,31
143374,157,89
143375,157,86
143376,178,85
143377,868,47
143378,466,28
143379,610,27
143380,178,87
143381,777,94
143382,178,79
143383,610,28
143384,610,28
143385,212,89
143386,178,87
143387,777,92
143388,641,98
143389,610,28
143390,610,27
143392,233,30
143393,610,27
143395,191,90
143396,824,88
143397,610,27
143398,610,25
143399,191,91
143400,178,86
143401,777,91
143402,610,27
143403,610,27
143404,212,90
143405,178,87
143406,811,90
143407,466,28
143408,610,26
143409,191,90
143410,178,87
143411,178,80
143412,847,45
143414,466,28
143415,610,28
143416,191,91
143417,178,85
143418,847,43
143419,847,43
143420,902,44
143421,466,30
143422,610,27
143423,610,26
143424,191,90
143425,94,77
143426,578,88
143427,610,26
143428,610,26
143429,225,91
143430,212,88
143431,178,82
143432,233,32
143433,610,28
143434,610,27
143435,610,28
143436,238,90
143437,466,23
143438,466,25
143439,709,96
143440,178,87
143441,191,88
143442,610,25
143443,610,26
143444,610,27
143445,641,97
143446,826,42
143447,212,87
143448,225,90
143449,610,27
143450,466,27
143451,868,50
143452,843,39
143453,610,27
143454,610,27
143455,466,28
143456,868,47
143457,212,88
143458,259,91
143459,610,26
143460,233,30
143461,157,87
143462,610,29
143463,610,27
143464,466,29
143465,178,87
143466,178,87
143467,610,27
143468,675,97
143469,178,86
143470,259,91
143471,466,27
143472,466,28
143473,233,31
143474,843,41
143475,246,89
143476,204,91
143477,466,25
143478,868,47
143479,826,39
143480,204,90
143481,466,27
143482,178,87
143483,466,26
143484,826,40
143485,512,49
143486,512,46
143487,567,57
143488,565,69
143489,533,47
143491,455,70
143492,565,67
143493,478,49
143495,512,48
143496,512,49
143497,478,43
143498,510,68
143499,620,62
143500,510,69
143501,654,62
143502,654,63
143503,565,68
143504,565,68
143505,476,70
143506,478,47
143507,512,51
143508,512,49
143509,478,48
143510,512,52
143511,565,67
143512,533,52
143513,478,43
143515,565,66
143516,565,67
143517,620,63
143518,620,64
143519,478,43
143521,478,45
143522,476,69
143523,620,62
143524,675,64
143525,533,49
143526,512,49
143527,512,52
143528,567,59
143529,620,66
143530,512,50
143531,277,78
143532,421,73
143533,476,70
143534,567,61
143535,512,50
143536,455,71
143537,567,63
143538,421,77
143539,512,48
143540,567,62
143541,654,63
143542,512,45
143543,510,69
143544,567,55
143545,512,47
143546,510,70
143547,512,53
143548,510,69
143549,512,53
143550,476,73
143551,567,61
143552,512,54
143553,421,75
143554,455,71
143555,510,69
143556,567,55
143557,366,75
143558,478,43
143559,565,67
143560,567,52
143561,512,48
143562,478,43
143563,510,68
143564,311,76
143565,366,75
143566,512,46
143567,510,70
143568,567,53
143569,421,73
143570,512,41
145847,466,29
145848,847,41
145849,466,28
145850,881,41
145851,607,97
145852,881,42
145853,573,97
145854,847,42
145855,233,28
145856,178,85
145857,573,97
145858,847,42
145859,573,97
145860,847,43
145861,466,29
145862,847,41
145863,442,92
145864,847,41
145865,466,29
145866,881,41
145867,233,28
145868,847,42
145869,607,99
145870,826,40
145871,552,99
145872,826,41
145873,847,45
145874,847,45
145875,868,45
145876,847,44
145877,847,42
146931,826,39
146932,641,98
146933,610,28
146934,843,37
146935,709,97
146936,484,99
146938,843,37
146939,654,95
146940,610,27
146941,610,31
146942,843,36
146943,709,96
146944,233,25
146945,610,33
146946,607,99
146949,675,97
146950,843,34
146952,518,98
146954,610,28
146955,233,30
146956,178,83
146957,843,35
146958,610,28
146959,610,28
146960,641,97
146961,523,85
146962,826,41
146963,843,33
146964,610,29
146965,675,94
146966,847,42
146967,843,35
146968,484,99
147104,478,45
147105,476,72
147106,478,44
147107,442,73
147108,478,45
147109,476,73
147110,478,44
147111,476,71
147112,478,44
147113,476,70
147114,567,50
147115,421,75
147116,567,51
147117,478,43
147118,510,69
147119,366,74
147120,533,47
147121,476,71
147122,533,48
147123,366,74
147124,533,43
147125,366,74
147126,567,51
147127,332,76
147128,533,49
147129,533,44
147130,277,76
147131,533,47
147132,567,53
147133,421,76
147134,567,51
147135,567,50
147136,366,76
147137,567,51
147138,476,73
147139,567,52
147140,533,45
147141,332,76
147142,533,54
147143,332,76
147144,567,53
147145,421,75
147146,533,47
147147,476,71
147148,311,78
147149,533,48
147150,421,75
147151,533,46
147152,366,78
147153,567,53
147155,366,77
147156,567,50
147157,567,53
147158,366,77
147159,533,42
147160,567,46
147567,610,31
147568,382,95
147569,610,35
147570,348,93
147571,348,93
147572,348,92
147573,348,93
147574,610,34
147575,327,92
147576,348,95
147577,348,94
147578,348,94
147579,610,32
147580,314,93
147581,314,93
147582,348,94
147583,610,33
147584,610,34
147585,610,34
147586,610,34
147587,610,33
147588,314,94
147589,610,33
147590,610,33
147591,610,33
147592,272,91
147593,348,94
147594,251,88
147595,348,94
147596,348,94
147597,314,94
147598,314,94
147599,610,34
147600,610,33
147601,610,33
147602,610,34
147603,610,33
147604,610,34
147605,314,93
147606,610,33
147607,610,32
147608,610,33
147609,610,33
147610,280,93
147611,348,94
147612,266,39
147613,610,33
147614,610,33
147615,314,93
147616,610,34
147617,843,35
147618,843,35
147619,843,36
147620,843,38
147621,843,36
147622,610,34
147623,843,36
147624,843,35
147625,610,34
147626,843,35
147627,843,35
147628,610,34
147629,246,92
147630,843,35
147631,843,35
147632,843,35
147633,843,35
147634,843,35
147635,843,36
147636,722,89
147638,610,35
147639,843,38
147640,843,37
147641,843,35
147642,843,35
147643,743,94
147644,843,35
147645,743,93
147646,843,37
147647,843,37
147648,610,33
147649,843,35
147650,743,94
147651,843,35
147652,709,94
147653,843,35
147654,843,36
147655,610,34
147656,843,37
147657,610,33
147658,610,34
147660,843,35
147661,843,36
147662,610,35
147663,843,37
147664,610,33
147665,610,33
147666,610,34
147667,843,36
147669,610,32
147670,314,93
147671,314,94
147672,314,92
147673,610,33
147674,610,33
147675,314,93
147676,402,32
147677,180,69
147678,348,95
147679,266,40
147680,314,93
147681,314,94
147682,610,33
147683,610,33
147684,610,33
147685,610,33
147686,314,92
147687,348,94
147688,610,33
147689,314,94
147690,610,33
147691,610,33
147692,610,32
147693,610,32
147694,610,30
147695,348,95
147696,348,95
147697,293,92
147698,610,32
147699,610,32
147700,610,32
147701,610,33
147702,610,33
147703,610,36
147704,610,31
147705,610,32
147706,610,33
147707,610,33
147708,610,31
147709,610,32
147710,348,95
147711,610,32
147712,610,31
147713,610,31
147714,610,31
147715,504,30
147716,348,95
147717,348,95
147718,314,94
147719,610,33
147720,610,32
147721,610,33
147722,843,38
147723,843,38
147724,610,33
147725,826,38
147726,610,32
147727,843,37
147728,610,33
147729,843,37
147730,610,31
147731,843,36
147732,610,32
147733,843,37
147734,610,33
147735,843,37
147736,610,32
147737,843,36
147738,610,32
147739,843,37
147740,610,32
147741,610,32
147742,178,88
147743,314,94
147744,843,35
147745,610,32
147746,610,32
147747,843,36
147748,610,32
147749,843,37
147750,843,36
147751,610,33
147752,843,37
147753,610,32
147754,843,36
147755,843,36
147756,843,37
147757,610,32
147758,843,37
147759,843,36
147760,843,36
147761,843,37
147762,843,36
147763,610,33
147764,843,37
147765,843,37
147766,610,33
147767,826,37
147768,610,33
147769,826,38
147770,610,33
147771,610,33
147772,610,34
147773,466,30
147774,641,96
147775,610,34
147776,610,30
147778,610,33
147779,610,31
147780,610,30
147781,484,97
147782,607,95
147783,586,96
147784,484,95
147785,269,71
147786,610,33
147787,709,93
147791,314,93
147793,610,32
147794,280,91
147795,539,95
147796,235,69
147797,610,36
147798,573,94
147799,573,94
147800,280,92
147801,382,93
147802,641,94
147803,610,35
147805,607,94
147809,610,35
147810,300,38
147812,610,34
147813,610,33
147814,484,95
147815,610,32
147817,610,35
147818,416,92
147819,348,93
147820,610,34
147821,610,34
147822,610,34
147823,610,33
147824,610,34
147825,610,33
147826,610,31
147827,675,97
147828,610,32
147829,709,97
147830,610,32
147831,466,27
147832,463,96
147833,610,31
147834,232,38
147835,610,31
147836,826,39
147837,154,83
147838,654,95
147839,280,93
147840,610,34
147841,610,33
147842,610,29
147843,843,35
147844,843,35
147845,610,33
147846,395,97
147847,327,97
147849,395,98
147850,280,94
147851,610,26
147852,610,30
147853,348,97
147854,843,35
147855,610,34
147856,847,39
147858,518,99
147859,280,94
147860,610,32
147861,843,34
147862,843,34
147863,314,97
147864,709,97
147865,709,94
147866,610,33
147867,610,33
147868,675,96
147869,843,35
147870,675,96
147871,610,30
147872,843,34
147873,843,33
147874,610,32
147875,610,32
147876,610,30
147877,610,35
147878,348,93
147879,382,93
147880,382,93
147881,293,90
147883,610,34
147884,610,32
147886,416,92
147887,348,93
147888,348,92
147890,348,91
147891,319,85
147892,314,91
147893,382,91
147894,382,92
147895,314,92
147896,416,94
147897,610,37
147898,610,36
147899,539,93
147900,314,93
147901,610,35
147902,416,93
147903,610,34
147904,382,93
147906,348,94
147908,610,38
147909,505,93
147910,382,93
147911,348,91
147912,610,38
147913,610,34
147915,610,34
147918,246,88
147919,843,38
147920,610,38
147921,416,95
147922,573,92
147923,212,87
147924,314,93
147925,280,92
147926,314,93
147927,610,38
147928,610,32
147929,610,32
147930,777,93
147931,382,98
147932,610,33
147933,843,36
147934,610,33
147935,610,28
147936,709,95
147937,610,31
147938,843,38
147939,314,95
147940,843,36
147941,743,93
147942,843,35
147943,675,97
147944,610,30
147945,843,35
147946,610,32
147947,610,32
147948,843,36
147949,610,31
147950,610,31
147951,178,88
147952,843,35
147953,610,32
147955,610,32
147956,843,36
147957,610,33
147958,382,95
147959,843,36
147960,843,37
147961,610,32
147962,843,36
147963,843,37
147964,610,34
147965,610,31
147966,843,35
147968,843,37
147969,843,37
147970,180,67
147971,264,89
147972,610,32
147973,843,34
147975,843,36
147976,843,32
147977,361,96
147978,361,96
147979,843,38
147980,610,33
147981,610,37
147982,610,34
147983,610,35
147984,610,36
147985,610,36
147986,348,90
147987,610,35
147988,610,36
147989,610,33
147990,314,93
147991,610,34
147992,348,93
147993,314,93
147994,610,35
147995,610,34
147996,610,32
147997,610,31
147998,843,37
147999,212,88
148000,843,38
148001,843,36
148002,610,34
148003,610,32
148004,610,35
148005,280,92
148006,843,36
148007,610,36
148008,610,33
148009,314,93
148010,610,35
148011,610,36
148012,610,34
148013,610,36
148014,610,34
148015,610,35
148016,610,34
148017,610,35
148018,348,92
148019,610,34
148020,610,35
148021,610,34
148022,610,36
148023,610,34
148024,610,35
148025,314,92
148026,610,35
148027,314,94
148028,348,92
148029,610,32
148030,610,34
148031,610,33
148032,610,32
148033,395,94
148034,843,36
148035,610,32
148036,314,94
148038,314,94
148039,610,33
148040,843,35
148041,610,32
148042,610,33
148043,826,37
148044,348,96
148045,610,34
148046,610,34
148047,843,36
148048,843,36
148049,610,33
148050,843,35
148051,314,94
148052,843,35
156659,610,32
156684,233,29
156686,156,35
156693,610,32
156715,610,30
156718,610,31
156723,610,30
156749,675,96
156750,826,41
156751,826,41
156752,847,42
156753,847,43
156754,847,43
157158,777,93
157159,709,94
157160,743,93
157161,743,93
157162,743,94
157163,777,92
157164,743,94
157165,777,92
157166,743,93
157167,777,93
157168,777,92
157169,777,92
157170,743,93
157171,743,95
157172,743,95
157173,777,93
157174,743,95
157175,709,96
157176,743,95
157177,709,94
157178,709,94
157179,743,95
157180,743,94
157181,709,94
157182,743,93
157183,709,94
157184,743,93
157185,743,93
157186,743,93
157187,743,94
157188,709,96
157189,826,43
157190,777,92
157191,675,96
157192,777,91
157193,777,92
157194,777,90
157195,756,91
157196,777,92
157197,743,94
157198,688,92
157199,777,91
157200,777,91
157201,811,89
157202,790,87
157203,646,85
157204,612,86
157205,557,81
157206,743,91
157207,233,32
157208,59,38
157209,261,57
157210,667,89
157211,185,51
157212,89,35
157213,233,36
157214,233,39
157215,233,35
157216,233,34
157217,233,37
157218,233,35
157219,233,35
157220,233,35
157221,233,35
157222,233,37
158917,881,41
158918,416,98
158919,552,96
158920,709,93
158921,843,35
158922,293,96
158923,450,97
158924,675,94
158925,843,37
158926,610,31
158927,450,97
158928,641,96
158929,847,45
158930,843,35
158931,416,98
158932,552,97
158933,654,94
158934,826,40
158935,314,96
158936,382,97
158937,450,98
158938,843,38
158939,847,43
158940,641,98
158941,610,29
161221,280,94
161222,641,98
161224,610,30
163820,709,97
163822,586,97
163823,233,32
163825,610,27
163826,518,97
163827,311,83
163828,610,27
163830,233,30
163832,743,88
163833,518,98
163834,324,72
163835,233,30
163837,233,30
163838,227,62
163839,466,30
163840,233,30
163842,233,32
163843,233,33
163844,233,30
163845,233,30
163847,233,31
163848,233,30
163849,211,36
163850,610,28
